entry_id,transaction_id,posting_date,account_id,debit,credit,currency,voucher_id,source_system,source_id,dimensions,entry_sequence,description
8b361378-80b4-4c0d-a7a1-e1221196fcb7-e1,8b361378-80b4-4c0d-a7a1-e1221196fcb7,2024-10-30,1911,240.00,0.00,EUR,bank_row:synth-b-059:journal:1,default,bank_row:synth-b-059:journal:1,,1,Synthetic monthly internal transfer in from OP
8b361378-80b4-4c0d-a7a1-e1221196fcb7-e2,8b361378-80b4-4c0d-a7a1-e1221196fcb7,2024-10-30,1998,0.00,240.00,EUR,bank_row:synth-b-059:journal:1,default,bank_row:synth-b-059:journal:1,,2,Synthetic monthly internal transfer in from OP
cec74ef6-c33d-4cd9-80dd-628d983cf09c-e1,cec74ef6-c33d-4cd9-80dd-628d983cf09c,2024-11-08,1911,42.00,0.00,EUR,bank_row:synth-b-023:journal:1,default,bank_row:synth-b-023:journal:1,,1,Synthetic unmatched incoming parked to suspense
cec74ef6-c33d-4cd9-80dd-628d983cf09c-e2,cec74ef6-c33d-4cd9-80dd-628d983cf09c,2024-11-08,1999,0.00,42.00,EUR,bank_row:synth-b-023:journal:1,default,bank_row:synth-b-023:journal:1,,2,Synthetic unmatched incoming parked to suspense
951d9031-e339-4f40-8a7f-c4d60cf21228-e1,951d9031-e339-4f40-8a7f-c4d60cf21228,2024-11-15,1999,42.00,0.00,EUR,suspense:reclass:2024-11-15:1,default,suspense:reclass:2024-11-15:1,,1,Synthetic suspense reclassification to owner contribution
951d9031-e339-4f40-8a7f-c4d60cf21228-e2,951d9031-e339-4f40-8a7f-c4d60cf21228,2024-11-15,2010,0.00,42.00,EUR,suspense:reclass:2024-11-15:1,default,suspense:reclass:2024-11-15:1,,2,Synthetic suspense reclassification to owner contribution
3576a2cc-19ea-4127-b678-fc42fe607e51-e1,3576a2cc-19ea-4127-b678-fc42fe607e51,2024-11-20,4000,44.00,0.00,EUR,bank_row:synth-b-017:journal:1,default,bank_row:synth-b-017:journal:1,,1,Synthetic purchase payment P-9107
3576a2cc-19ea-4127-b678-fc42fe607e51-e2,3576a2cc-19ea-4127-b678-fc42fe607e51,2024-11-20,1763,11.22,0.00,EUR,bank_row:synth-b-017:journal:1,default,bank_row:synth-b-017:journal:1,,2,Synthetic purchase payment P-9107
3576a2cc-19ea-4127-b678-fc42fe607e51-e3,3576a2cc-19ea-4127-b678-fc42fe607e51,2024-11-20,1910,0.00,55.22,EUR,bank_row:synth-b-017:journal:1,default,bank_row:synth-b-017:journal:1,,3,Synthetic purchase payment P-9107
edee66fd-935a-4a77-86bb-da329cf8431e-e1,edee66fd-935a-4a77-86bb-da329cf8431e,2024-11-25,1998,50.00,0.00,EUR,bank_row:synth-b-024:journal:1,default,bank_row:synth-b-024:journal:1,,1,Synthetic internal transfer out to PayPal
edee66fd-935a-4a77-86bb-da329cf8431e-e2,edee66fd-935a-4a77-86bb-da329cf8431e,2024-11-25,1911,0.00,50.00,EUR,bank_row:synth-b-024:journal:1,default,bank_row:synth-b-024:journal:1,,2,Synthetic internal transfer out to PayPal
c0df383b-8f9d-4fda-ad25-e2b86793b123-e1,c0df383b-8f9d-4fda-ad25-e2b86793b123,2024-11-25,1912,50.00,0.00,EUR,bank_row:synth-b-025:journal:1,default,bank_row:synth-b-025:journal:1,,1,Synthetic internal transfer in from Holvi
c0df383b-8f9d-4fda-ad25-e2b86793b123-e2,c0df383b-8f9d-4fda-ad25-e2b86793b123,2024-11-25,1998,0.00,50.00,EUR,bank_row:synth-b-025:journal:1,default,bank_row:synth-b-025:journal:1,,2,Synthetic internal transfer in from Holvi
f12388ef-0340-4f3b-9158-6c049aa60481-e1,f12388ef-0340-4f3b-9158-6c049aa60481,2024-11-28,1910,200.00,0.00,EUR,bank_row:synth-b-026:journal:1,default,bank_row:synth-b-026:journal:1,,1,Synthetic owner contribution (yksityispanos)
f12388ef-0340-4f3b-9158-6c049aa60481-e2,f12388ef-0340-4f3b-9158-6c049aa60481,2024-11-28,2010,0.00,200.00,EUR,bank_row:synth-b-026:journal:1,default,bank_row:synth-b-026:journal:1,,2,Synthetic owner contribution (yksityispanos)
c733485c-b6f1-48cc-9695-2c41e88ee3ee-e1,c733485c-b6f1-48cc-9695-2c41e88ee3ee,2024-11-29,1998,250.00,0.00,EUR,bank_row:synth-b-060:journal:1,default,bank_row:synth-b-060:journal:1,,1,Synthetic monthly internal transfer out to Holvi
c733485c-b6f1-48cc-9695-2c41e88ee3ee-e2,c733485c-b6f1-48cc-9695-2c41e88ee3ee,2024-11-29,1910,0.00,250.00,EUR,bank_row:synth-b-060:journal:1,default,bank_row:synth-b-060:journal:1,,2,Synthetic monthly internal transfer out to Holvi
743c59c4-cb26-4790-8417-8f88bf52bcc6-e1,743c59c4-cb26-4790-8417-8f88bf52bcc6,2024-11-29,1911,250.00,0.00,EUR,bank_row:synth-b-061:journal:1,default,bank_row:synth-b-061:journal:1,,1,Synthetic monthly internal transfer in from OP
743c59c4-cb26-4790-8417-8f88bf52bcc6-e2,743c59c4-cb26-4790-8417-8f88bf52bcc6,2024-11-29,1998,0.00,250.00,EUR,bank_row:synth-b-061:journal:1,default,bank_row:synth-b-061:journal:1,,2,Synthetic monthly internal transfer in from OP
3eaa6278-9d65-4286-8352-d9d4ffecf27d-e1,3eaa6278-9d65-4286-8352-d9d4ffecf27d,2024-12-05,1910,1000.00,0.00,EUR,bank_row:synth-b-028:journal:1,default,bank_row:synth-b-028:journal:1,,1,Synthetic owner loan received
3eaa6278-9d65-4286-8352-d9d4ffecf27d-e2,3eaa6278-9d65-4286-8352-d9d4ffecf27d,2024-12-05,2370,0.00,1000.00,EUR,bank_row:synth-b-028:journal:1,default,bank_row:synth-b-028:journal:1,,2,Synthetic owner loan received
f2f7cc74-a32a-4616-8fce-e9ae594145eb-e1,f2f7cc74-a32a-4616-8fce-e9ae594145eb,2024-12-18,6800,300.00,0.00,EUR,asset:a1001:depr:2024-12,default,asset:a1001:depr:2024-12,,1,Synthetic depreciation booking a1001
f2f7cc74-a32a-4616-8fce-e9ae594145eb-e2,f2f7cc74-a32a-4616-8fce-e9ae594145eb,2024-12-18,1162,0.00,300.00,EUR,asset:a1001:depr:2024-12,default,asset:a1001:depr:2024-12,,2,Synthetic depreciation booking a1001
487cf06d-86bd-4d62-8aa3-e34a082a581d-e1,487cf06d-86bd-4d62-8aa3-e34a082a581d,2024-12-18,1910,400.00,0.00,EUR,asset:a1001:dispose:2024-12-18,default,asset:a1001:dispose:2024-12-18,,1,Synthetic asset disposal booking a1001
487cf06d-86bd-4d62-8aa3-e34a082a581d-e2,487cf06d-86bd-4d62-8aa3-e34a082a581d,2024-12-18,1162,300.00,0.00,EUR,asset:a1001:dispose:2024-12-18,default,asset:a1001:dispose:2024-12-18,,2,Synthetic asset disposal booking a1001
487cf06d-86bd-4d62-8aa3-e34a082a581d-e3,487cf06d-86bd-4d62-8aa3-e34a082a581d,2024-12-18,8680,500.00,0.00,EUR,asset:a1001:dispose:2024-12-18,default,asset:a1001:dispose:2024-12-18,,3,Synthetic asset disposal booking a1001
487cf06d-86bd-4d62-8aa3-e34a082a581d-e4,487cf06d-86bd-4d62-8aa3-e34a082a581d,2024-12-18,1160,0.00,1200.00,EUR,asset:a1001:dispose:2024-12-18,default,asset:a1001:dispose:2024-12-18,,4,Synthetic asset disposal booking a1001
8c835f42-0aba-49b8-8527-ccc165d48822-e1,8c835f42-0aba-49b8-8527-ccc165d48822,2024-12-20,8564,5.00,0.00,EUR,bank_row:synth-b-009:journal:1,default,bank_row:synth-b-009:journal:1,,1,Synthetic bank service fee
8c835f42-0aba-49b8-8527-ccc165d48822-e2,8c835f42-0aba-49b8-8527-ccc165d48822,2024-12-20,1910,0.00,5.00,EUR,bank_row:synth-b-009:journal:1,default,bank_row:synth-b-009:journal:1,,2,Synthetic bank service fee
2cb82826-ea9b-45e1-ac5a-264dab4c3639-e1,2cb82826-ea9b-45e1-ac5a-264dab4c3639,2024-12-27,1910,2500.00,0.00,EUR,bank_row:synth-b-029:journal:1,default,bank_row:synth-b-029:journal:1,,1,Synthetic business transfer partial receipt (VAT 0%)
2cb82826-ea9b-45e1-ac5a-264dab4c3639-e2,2cb82826-ea9b-45e1-ac5a-264dab4c3639,2024-12-27,3002,0.00,2500.00,EUR,bank_row:synth-b-029:journal:1,default,bank_row:synth-b-029:journal:1,,2,Synthetic business transfer partial receipt (VAT 0%)
d329cc38-4d39-4784-8807-a7103066082b-e1,d329cc38-4d39-4784-8807-a7103066082b,2024-12-30,8564,1.00,0.00,EUR,adjustment:2024-12-30:1,default,adjustment:2024-12-30:1,,1,Synthetic year-end adjustment voucher
d329cc38-4d39-4784-8807-a7103066082b-e2,d329cc38-4d39-4784-8807-a7103066082b,2024-12-30,1910,0.00,1.00,EUR,adjustment:2024-12-30:1,default,adjustment:2024-12-30:1,,2,Synthetic year-end adjustment voucher
f7ceea3d-d036-45d3-914e-e915c328e762-e1,f7ceea3d-d036-45d3-914e-e915c328e762,2024-12-31,1998,260.00,0.00,EUR,bank_row:synth-b-062:journal:1,default,bank_row:synth-b-062:journal:1,,1,Synthetic monthly internal transfer out to Holvi
f7ceea3d-d036-45d3-914e-e915c328e762-e2,f7ceea3d-d036-45d3-914e-e915c328e762,2024-12-31,1910,0.00,260.00,EUR,bank_row:synth-b-062:journal:1,default,bank_row:synth-b-062:journal:1,,2,Synthetic monthly internal transfer out to Holvi
29b15105-24eb-4bf7-b30c-39136a9b7ecb-e1,29b15105-24eb-4bf7-b30c-39136a9b7ecb,2024-12-31,1911,260.00,0.00,EUR,bank_row:synth-b-063:journal:1,default,bank_row:synth-b-063:journal:1,,1,Synthetic monthly internal transfer in from OP
29b15105-24eb-4bf7-b30c-39136a9b7ecb-e2,29b15105-24eb-4bf7-b30c-39136a9b7ecb,2024-12-31,1998,0.00,260.00,EUR,bank_row:synth-b-063:journal:1,default,bank_row:synth-b-063:journal:1,,2,Synthetic monthly internal transfer in from OP
